iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities;Repetition
0;72204;100219;17151;28843;333129;0;0;gzip;1;bloated;cat_repeat8.csv
0;61890;86182;16296;24964;285705;0;0;mkdir;2;bloated;cat_repeat8.csv
0;71472;99792;17151;28498;331847;0;0;gzip;1;debop;cat_repeat8.csv
0;60364;82153;14343;24274;275085;0;0;printokens2;2;debop;cat_repeat8.csv
0;71228;96923;16541;28551;326415;0;0;gzip;2;debop;cat_repeat8.csv
0;61340;82885;14282;24341;273925;0;0;mkdir;1;chisel;cat_repeat8.csv
0;60974;83191;14343;24533;275756;0;0;date;1;debop;cat_repeat8.csv
0;99365;135498;23316;40456;461241;122;0;grep;2;chisel;cat_repeat8.csv
0;72265;100707;17151;28498;329222;0;0;gzip;1;cov;cat_repeat8.csv
0;61340;82825;14405;24764;274840;0;0;mkdir;2;cov;cat_repeat8.csv
0;60791;82275;14770;24489;286376;0;0;date;2;chisel;cat_repeat6.csv
0;60974;85815;14465;24556;285766;0;0;mkdir;1;debop;cat_repeat6.csv
0;61219;98450;14893;24770;283629;0;0;sed;2;chisel;cat_repeat6.csv
0;60607;83068;14343;24183;272948;0;0;printokens2;1;cov;cat_repeat6.csv
0;113037;157593;27222;47177;538329;0;0;gzip;1;chisel;cat_repeat6.csv
0;61828;82763;14404;24654;284667;0;4;sed;1;debop;cat_repeat6.csv
0;93444;127624;22278;37828;435363;0;0;grep;1;chisel;cat_repeat6.csv
0;61279;82703;14283;24727;273864;0;0;date;2;cov;cat_repeat6.csv
0;60486;82153;14221;24267;283935;0;0;printokens2;2;bloated;cat_repeat6.csv
0;60729;83007;14221;24179;274414;0;0;printokens2;1;debop;cat_repeat6.csv
0;71228;99243;17151;28827;329711;0;0;grep;2;debop;cat_repeat6.csv
0;64758;85693;15686;26004;297484;0;0;grep;1;cov;cat_repeat6.csv
0;71289;96374;16724;28821;328185;0;0;grep;2;cov;cat_repeat6.csv
0;65918;91431;17578;26039;299743;976;0;grep;1;debop;cat_repeat6.csv
0;61890;86426;14893;24492;284240;0;0;date;1;bloated;cat_repeat6.csv
0;61646;86914;15991;24734;272765;0;0;mkdir;2;debop;cat_repeat6.csv
0;73730;101257;17212;28705;330565;0;0;gzip;2;bloated;cat_repeat6.csv
0;61828;86182;14831;24757;283752;0;0;date;2;bloated;cat_repeat6.csv
0;60546;82337;14282;24225;274108;0;0;printokens2;2;cov;cat_repeat6.csv
0;64514;89294;15381;26077;296447;0;0;grep;1;bloated;cat_repeat6.csv
0;60791;85571;15076;24639;287292;0;0;mkdir;2;chisel;cat_repeat6.csv
0;61707;85876;14953;24613;286010;0;4;sed;1;bloated;cat_repeat6.csv
0;70984;100769;18616;28744;332092;0;0;grep;2;bloated;cat_repeat6.csv
0;60424;81970;14160;24336;273193;0;0;printokens2;1;bloated;cat_repeat6.csv
0;61584;85877;14832;24642;285522;0;0;date;2;debop;cat_repeat6.csv
0;62317;85876;15991;24297;276001;915;0;printokens2;2;chisel;cat_repeat6.csv
0;68970;97168;15625;24672;284850;0;4;sed;2;debop;cat_repeat6.csv
0;61096;82458;14831;24670;284240;0;0;mkdir;1;bloated;cat_repeat6.csv
0;83191;116821;18921;26758;354736;0;4;sed;1;cov;cat_repeat6.csv
0;71717;98754;15137;24804;275024;0;4;sed;2;cov;cat_repeat6.csv
0;61157;86791;15808;24582;276427;0;0;date;1;cov;cat_repeat6.csv
0;113831;160827;27893;47247;552244;0;0;gzip;2;chisel;cat_repeat6.csv
0;61645;82946;14954;24719;285461;0;0;mkdir;1;cov;cat_repeat6.csv
0;60852;86731;16297;24456;289062;0;0;date;1;chisel;cat_repeat6.csv
0;70557;94666;15015;25022;283324;0;4;sed;2;bloated;cat_repeat6.csv
0;60973;83069;14343;24217;273864;0;0;printokens2;1;chisel;cat_repeat6.csv
0;60913;86426;14770;24506;286498;0;0;sed;1;chisel;cat_repeat6.csv
0;72082;101928;18676;28491;332885;0;0;gzip;2;cov;cat_repeat6.csv
0;72326;101074;17029;28379;329528;0;0;gzip;1;bloated;cat_repeat6.csv
0;61889;83069;14221;24714;273193;0;0;mkdir;2;bloated;cat_repeat6.csv
0;71839;100463;17151;28505;331237;0;0;gzip;1;debop;cat_repeat6.csv
0;60424;86121;14893;24214;274108;0;0;printokens2;2;debop;cat_repeat6.csv
0;71350;96924;17029;28495;338683;0;0;gzip;2;debop;cat_repeat6.csv
0;60852;82275;14343;24456;276977;0;0;mkdir;1;chisel;cat_repeat6.csv
0;61462;82580;14831;24664;279053;0;0;date;1;debop;cat_repeat6.csv
0;99793;136840;23316;40621;456237;0;0;grep;2;chisel;cat_repeat6.csv
0;70862;100220;16602;28362;318664;0;0;gzip;1;cov;cat_repeat6.csv
0;61828;86243;14953;24833;285521;0;0;mkdir;2;cov;cat_repeat6.csv
0;60730;82824;14221;24582;286804;0;0;date;2;chisel;cat_repeat5.csv
0;61585;83312;14282;24714;272705;0;0;mkdir;1;debop;cat_repeat5.csv
0;62988;86853;14831;24632;285949;0;0;sed;2;chisel;cat_repeat5.csv
0;61401;82947;14282;24275;272888;0;0;printokens2;1;cov;cat_repeat5.csv
0;112731;162170;27283;47062;530699;0;0;gzip;1;chisel;cat_repeat5.csv
0;61035;82520;14343;24480;274535;0;4;sed;1;debop;cat_repeat5.csv
0;94238;130676;22338;38019;435973;0;0;grep;1;chisel;cat_repeat5.csv
0;61279;83069;15686;24651;287963;0;0;date;2;cov;cat_repeat5.csv
0;60302;86365;16175;24356;286071;0;0;printokens2;2;bloated;cat_repeat5.csv
0;59632;83373;15625;24120;275390;0;0;printokens2;1;debop;cat_repeat5.csv
0;72388;100525;19104;29223;343627;366;0;grep;2;debop;cat_repeat5.csv
0;64697;89111;15686;26174;296508;0;0;grep;1;cov;cat_repeat5.csv
0;70434;98755;17212;28554;329467;0;0;grep;2;cov;cat_repeat5.csv
0;63476;85327;14893;25956;284118;0;0;grep;1;debop;cat_repeat5.csv
0;61706;82885;14343;24694;283996;0;0;date;1;bloated;cat_repeat5.csv
0;62256;85938;14954;24746;283996;0;0;mkdir;2;debop;cat_repeat5.csv
0;72326;97595;16723;28662;336669;0;0;gzip;2;bloated;cat_repeat5.csv
0;61402;83313;14221;24542;273192;0;0;date;2;bloated;cat_repeat5.csv
0;74646;107787;16236;24461;292175;0;0;printokens2;2;cov;cat_repeat5.csv
0;63964;88561;15442;26048;296875;0;0;grep;1;bloated;cat_repeat5.csv
0;60913;82092;14404;24501;274108;0;0;mkdir;2;chisel;cat_repeat5.csv
0;60913;83801;14282;24484;274658;0;4;sed;1;bloated;cat_repeat5.csv
0;70922;97046;17212;28632;330017;0;0;grep;2;bloated;cat_repeat5.csv
0;60852;85754;14709;24343;272277;0;0;printokens2;1;bloated;cat_repeat5.csv
0;61279;82702;14282;24616;273437;0;0;date;2;debop;cat_repeat5.csv
0;61035;82702;14343;24333;273193;0;0;printokens2;2;chisel;cat_repeat5.csv
0;60730;86243;14832;24536;286376;0;4;sed;2;debop;cat_repeat5.csv
0;61706;86548;14893;24587;283630;0;0;mkdir;1;bloated;cat_repeat5.csv
0;60791;82458;14282;24432;274718;0;4;sed;1;cov;cat_repeat5.csv
0;61218;82886;14649;24613;284789;0;4;sed;2;cov;cat_repeat5.csv
0;60730;85693;14282;24445;286315;0;0;date;1;cov;cat_repeat5.csv
0;114746;160033;29419;47074;533934;916;0;gzip;2;chisel;cat_repeat5.csv
0;60974;85632;14832;24676;284667;0;0;mkdir;1;cov;cat_repeat5.csv
0;60669;82885;14221;24342;281799;0;0;date;1;chisel;cat_repeat5.csv
0;60852;85937;14832;24577;285278;0;4;sed;2;bloated;cat_repeat5.csv
0;60974;85693;14832;24393;284545;0;0;printokens2;1;chisel;cat_repeat5.csv
0;62500;83984;15869;24543;273925;732;0;sed;1;chisel;cat_repeat5.csv
0;71289;99853;17090;28546;331298;0;0;gzip;2;cov;cat_repeat5.csv
0;71228;97168;16479;28434;319274;0;0;gzip;1;bloated;cat_repeat5.csv
0;61951;83190;14404;24868;274413;0;0;mkdir;2;bloated;cat_repeat5.csv
0;73120;101623;16540;28556;329772;0;0;gzip;1;debop;cat_repeat5.csv
0;60913;83190;14283;24250;273681;0;0;printokens2;2;debop;cat_repeat5.csv
0;71411;96985;16601;28398;331542;0;0;gzip;2;debop;cat_repeat5.csv
0;61096;86426;15015;24534;287292;0;0;mkdir;1;chisel;cat_repeat5.csv
0;61157;86243;14831;24478;284850;0;0;date;1;debop;cat_repeat5.csv
0;98571;133178;22766;40042;453063;0;0;grep;2;chisel;cat_repeat5.csv
0;71533;96863;16540;28555;318542;0;0;gzip;1;cov;cat_repeat5.csv
0;62134;82947;14588;24747;272644;0;0;mkdir;2;cov;cat_repeat5.csv
0;60791;85937;14771;24583;275390;0;0;date;2;chisel;cat_repeat9.csv
0;61035;82642;14526;24725;274536;0;0;mkdir;1;debop;cat_repeat9.csv
0;62133;83069;14710;24701;275024;0;0;sed;2;chisel;cat_repeat9.csv
0;61401;84228;15625;24443;276001;0;0;printokens2;1;cov;cat_repeat9.csv
0;112793;160034;27282;48152;551757;0;0;gzip;1;chisel;cat_repeat9.csv
0;61890;87402;16479;24730;275207;0;4;sed;1;debop;cat_repeat9.csv
0;94055;127685;21607;37794;437743;0;0;grep;1;chisel;cat_repeat9.csv
0;61340;85876;14831;24573;284423;0;0;date;2;cov;cat_repeat9.csv
0;60180;82703;14587;24115;273254;0;0;printokens2;2;bloated;cat_repeat9.csv
0;61462;83251;14709;24343;284545;0;0;printokens2;1;debop;cat_repeat9.csv
0;70800;99731;17150;28620;329650;0;0;grep;2;debop;cat_repeat9.csv
0;65124;88745;15442;26087;295898;0;0;grep;1;cov;cat_repeat9.csv
0;71533;97046;18127;28803;319946;0;0;grep;2;cov;cat_repeat9.csv
0;63232;88989;15442;25901;295043;0;0;grep;1;debop;cat_repeat9.csv
0;61157;82885;14282;24442;274230;0;0;date;1;bloated;cat_repeat9.csv
0;62928;86608;14893;24934;286193;0;0;mkdir;2;debop;cat_repeat9.csv
0;72205;97656;16602;28611;324890;0;0;gzip;2;bloated;cat_repeat9.csv
0;62012;87768;16296;26669;312560;0;0;date;2;bloated;cat_repeat9.csv
0;60852;83069;14344;24253;274352;0;0;printokens2;2;cov;cat_repeat9.csv
0;63599;88318;15441;25905;303039;0;0;grep;1;bloated;cat_repeat9.csv
0;63294;85266;15747;24853;278380;1098;0;mkdir;2;chisel;cat_repeat9.csv
0;62317;86242;14953;24649;285583;0;4;sed;1;bloated;cat_repeat9.csv
0;71656;99915;17212;28820;329284;0;0;grep;2;bloated;cat_repeat9.csv
0;60547;82825;14221;24323;274657;0;0;printokens2;1;bloated;cat_repeat9.csv
0;61828;84290;14343;24564;274597;0;0;date;2;debop;cat_repeat9.csv
0;60730;83007;14160;24130;274536;0;0;printokens2;2;chisel;cat_repeat9.csv
0;61584;86548;14832;24572;285155;0;4;sed;2;debop;cat_repeat9.csv
0;61645;86608;14282;24709;275329;0;0;mkdir;1;bloated;cat_repeat9.csv
0;61463;86181;14831;24617;285705;0;4;sed;1;cov;cat_repeat9.csv
0;61950;83069;14831;24646;285156;0;4;sed;2;cov;cat_repeat9.csv
0;61584;86486;14831;24579;285217;0;0;date;1;cov;cat_repeat9.csv
0;113464;161620;27832;47254;542967;0;0;gzip;2;chisel;cat_repeat9.csv
0;61401;83129;14771;24560;289916;0;0;mkdir;1;cov;cat_repeat9.csv
0;60547;82458;14283;24244;275390;0;0;date;1;chisel;cat_repeat9.csv
0;61707;86182;14831;24575;285827;0;4;sed;2;bloated;cat_repeat9.csv
0;60485;82397;14343;24222;273742;0;0;printokens2;1;chisel;cat_repeat9.csv
0;60730;87097;15015;24550;285705;0;0;sed;1;chisel;cat_repeat9.csv
0;72083;100707;17517;28507;332519;0;0;gzip;2;cov;cat_repeat9.csv
0;73181;101074;17029;28771;330992;0;0;gzip;1;bloated;cat_repeat9.csv
0;62378;86243;14954;24817;285277;0;0;mkdir;2;bloated;cat_repeat9.csv
0;70923;96679;16541;28356;320372;0;0;gzip;1;debop;cat_repeat9.csv
0;60730;83007;14221;24244;273620;0;0;printokens2;2;debop;cat_repeat9.csv
0;72021;102417;18067;28501;323302;672;0;gzip;2;debop;cat_repeat9.csv
0;61218;82825;14343;24371;275512;0;0;mkdir;1;chisel;cat_repeat9.csv
0;63049;88867;15686;24664;278136;1099;0;date;1;debop;cat_repeat9.csv
0;98327;135803;23377;39975;456359;0;0;grep;2;chisel;cat_repeat9.csv
0;72510;101257;17150;28644;331054;0;0;gzip;1;cov;cat_repeat9.csv
0;61767;86364;14832;24662;286132;0;0;mkdir;2;cov;cat_repeat9.csv
