iteration;CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;Program;TestNr;Utilities;Repetition
0;195190;270690;44983;78368;887998;0;0;base64;1;ToyBox;cat_repeat3.csv
0;62073;84106;14222;24721;273071;0;0;logname;1;BusyBox;cat_repeat3.csv
0;62256;84534;14221;24396;277099;0;0;dirname;2;BusyBox;cat_repeat3.csv
0;61767;87219;14648;24321;285644;0;0;basename;1;BusyBox;cat_repeat3.csv
0;96821347;152676306;47928283;39074597;487863558;7064985;0;sort;2;ToyBox;cat_repeat3.csv
0;492186;770140;202941;206807;2461054;39368;0;ls;1;ToyBox;cat_repeat3.csv
0;514037;699766;119019;186593;2437615;0;0;cut;1;GNU;cat_repeat3.csv
0;62134;88012;15014;24378;278136;0;0;id;2;BusyBox;cat_repeat3.csv
0;75745;102111;17883;29785;345213;0;0;base64;1;BusyBox;cat_repeat3.csv
0;61767;83435;14038;24384;302245;0;0;dirname;2;GNU;cat_repeat3.csv
0;62134;83740;14282;24743;302916;0;0;mkdir;1;GNU;cat_repeat3.csv
0;8406412;11162935;1758663;3129908;35856476;0;0;cat;1;BusyBox;cat_repeat3.csv
0;458007;629393;112183;175118;2047724;0;0;cat;2;GNU;cat_repeat3.csv
0;65491;99670;25818;25066;307433;4273;0;logname;1;ToyBox;cat_repeat3.csv
0;61401;84106;14282;24263;274596;0;0;link;1;BusyBox;cat_repeat3.csv
0;39466940;57362585;12009125;20206610;236999332;0;0;md5sum;2;GNU;cat_repeat3.csv
0;62011;84717;14221;24473;297301;0;0;ln;1;GNU;cat_repeat3.csv
0;61951;83618;14343;24678;301635;0;0;head;2;GNU;cat_repeat3.csv
0;67932;101013;26550;24841;304809;4517;0;date;2;ToyBox;cat_repeat3.csv
0;81055;110351;18738;31127;359557;0;0;base64;2;GNU;cat_repeat3.csv
0;62012;86853;14587;24497;315612;0;0;echo;1;GNU;cat_repeat3.csv
0;99953480;157095851;49407100;39526287;491085108;7350811;0;sort;1;ToyBox;cat_repeat3.csv
0;22006414;30667402;6948164;7791081;101150925;1404;0;cp;1;BusyBox;cat_repeat3.csv
0;61828;88012;14160;24366;302733;0;1;false;1;GNU;cat_repeat3.csv
0;4798511;6553389;1755366;1797070;21936772;0;0;cksum;1;GNU;cat_repeat3.csv
0;66239699;89859084;20553170;25381649;301119225;0;0;sort;2;BusyBox;cat_repeat3.csv
0;57983;81176;13610;22941;265136;0;0;du;1;BusyBox;cat_repeat3.csv
0;61158;97106;17212;23164;295165;549;0;du;1;GNU;cat_repeat3.csv
0;61768;84778;14038;24507;283569;0;0;date;1;GNU;cat_repeat3.csv
0;68908;99487;26062;25584;347106;7569;0;ln;2;ToyBox;cat_repeat3.csv
0;28048390;37191555;5923447;10413549;119279114;0;0;comm;1;BusyBox;cat_repeat3.csv
0;1364315;1799250;271911;476446;5615342;0;0;cut;1;BusyBox;cat_repeat3.csv
0;195556;266540;45776;73634;854673;0;0;base64;2;ToyBox;cat_repeat3.csv
0;56846045;79978006;15233420;24203566;277025413;132141;0;md5sum;2;BusyBox;cat_repeat10.csv
0;63171;92834;15136;24689;318968;0;0;ln;1;ToyBox;cat_repeat10.csv
0;13396267;17753617;2862236;4914453;57741063;0;0;comm;1;GNU;cat_repeat10.csv
0;62194;85571;14831;24220;303771;0;0;echo;2;GNU;cat_repeat10.csv
0;63110;84839;14160;24729;305481;0;0;factor;2;GNU;cat_repeat10.csv
0;63110;94055;14466;24592;302062;0;0;echo;1;ToyBox;cat_repeat10.csv
0;3087883;4108693;654418;1148874;13460354;0;0;expand;2;BusyBox;cat_repeat10.csv
0;2057856;2873833;509886;900633;11067111;0;0;cut;2;ToyBox;cat_repeat10.csv
0;63232;95641;16174;24586;290161;0;0;touch;2;BusyBox;cat_repeat10.csv
0;62439;85266;14343;24341;288146;0;0;ln;2;BusyBox;cat_repeat10.csv
0;63110;92345;15075;24519;291320;0;0;touch;2;ToyBox;cat_repeat10.csv
0;61767;85510;14221;24245;276549;0;0;echo;1;BusyBox;cat_repeat10.csv
0;140380;195739;32654;53186;622923;0;0;du;2;BusyBox;cat_repeat10.csv
0;25824580;33675878;10531589;6058326;92347847;1465;0;sort;2;GNU;cat_repeat10.csv
0;1531063;2030390;318786;547818;7030011;0;0;expand;2;GNU;cat_repeat10.csv
0;25918390;33690160;10462315;6049641;95096925;0;0;sort;1;GNU;cat_repeat10.csv
0;63171;88684;14831;24584;290709;0;0;factor;2;BusyBox;cat_repeat10.csv
0;113708;157287;27282;45276;565306;0;0;ls;1;GNU;cat_repeat10.csv
0;62255;93322;16052;24434;279785;0;0;true;2;ToyBox;cat_repeat10.csv
0;82177280;114216565;20933601;36193709;403397771;0;0;cksum;1;ToyBox;cat_repeat10.csv
0;107921171;140947332;20995002;37488904;441379058;1221;0;wc;2;GNU;cat_repeat10.csv
0;25637752;34120762;5459459;9580743;111101522;0;0;comm;2;BusyBox;cat_repeat10.csv
0;121158015;167949399;29803269;53287655;608775541;1404;0;comm;1;ToyBox;cat_repeat10.csv
0;61767;85449;14222;24193;279906;0;0;chmod;1;BusyBox;cat_repeat10.csv
0;71594;104675;16297;24801;310912;0;0;head;2;ToyBox;cat_repeat10.csv
0;62927;87707;14953;24898;319518;0;0;id;1;GNU;cat_repeat10.csv
0;587279;806150;145996;231361;2696099;0;0;chmod;2;GNU;cat_repeat10.csv
0;3082877;4109425;655088;1149414;13457058;0;0;expand;1;BusyBox;cat_repeat10.csv
0;63477;95031;16052;24742;318724;0;1;false;1;ToyBox;cat_repeat10.csv
0;62195;84289;14221;24539;307738;0;0;dirname;1;GNU;cat_repeat10.csv
0;62439;87891;14465;24444;280212;0;0;basename;1;ToyBox;cat_repeat10.csv
0;62622;88073;14832;24543;287170;0;0;logname;2;BusyBox;cat_repeat10.csv
0;61890;84412;14282;24349;277343;0;0;link;2;BusyBox;cat_repeat10.csv
0;61035;85083;14709;23995;276610;0;0;echo;2;BusyBox;cat_repeat10.csv
0;12322967;16786029;2925530;5023744;57299597;1526;0;comm;2;ToyBox;cat_repeat10.csv
0;63598;85999;14283;24529;281616;0;0;touch;2;GNU;cat_repeat10.csv
0;459288;630064;111511;174974;2037409;0;0;cat;1;GNU;cat_repeat10.csv
0;62134;91492;15076;24735;316223;0;1;false;2;ToyBox;cat_repeat10.csv
0;66040;96924;15686;24597;310241;0;0;echo;2;ToyBox;cat_repeat10.csv
0;303223162;420276756;74236321;133281883;1475233040;2991;0;cat;1;ToyBox;cat_repeat10.csv
0;62927;87707;14770;25016;316467;0;0;mv;2;GNU;cat_repeat10.csv
0;62500;87708;14770;24825;318298;0;0;id;2;GNU;cat_repeat10.csv
0;61889;87463;14465;24259;280395;0;0;mkdir;1;BusyBox;cat_repeat10.csv
0;90297499;128643530;25019406;43395082;476869262;1404;0;cksum;1;BusyBox;cat_repeat10.csv
0;61157;91858;14465;24338;281920;0;0;true;1;ToyBox;cat_repeat10.csv
0;8390115;11162813;1760189;3132008;36408781;0;0;cat;2;BusyBox;cat_repeat10.csv
0;70922;106384;17395;28271;324462;0;0;cksum;2;ToyBox;cat_repeat10.csv
0;63049;88440;14892;24642;313292;0;0;logname;2;GNU;cat_repeat10.csv
0;62378;88073;14831;24822;289551;0;0;cksum;2;GNU;cat_repeat10.csv
0;63293;84900;14221;24493;291564;0;0;date;1;BusyBox;cat_repeat10.csv
0;62805;89539;14404;24289;277160;0;0;true;2;BusyBox;cat_repeat10.csv
0;43302135;62608421;13809352;15290744;190821900;1987055;0;wc;2;ToyBox;cat_repeat10.csv
0;98205;133728;22217;38162;503173;0;1;expand;1;ToyBox;cat_repeat10.csv
0;856382;1198727;210632;369749;4524890;0;0;ls;2;ToyBox;cat_repeat10.csv
0;62867;94116;16114;24547;297790;0;0;touch;1;ToyBox;cat_repeat10.csv
0;22444340;31390056;7161175;8115095;109305567;0;0;cp;1;GNU;cat_repeat10.csv
0;62256;87463;14771;24443;289794;0;0;basename;1;GNU;cat_repeat10.csv
0;71533;100281;17090;29006;340148;0;0;cksum;2;BusyBox;cat_repeat10.csv
0;69519;112182;16114;24373;304687;0;0;link;2;GNU;cat_repeat10.csv
0;62866;90209;14649;24766;306152;0;0;id;2;ToyBox;cat_repeat10.csv
0;61951;87768;14770;24452;303405;0;0;link;1;GNU;cat_repeat10.csv
0;750670;1030942;185546;303273;3523611;0;0;chmod;2;BusyBox;cat_repeat10.csv
0;22083440;30720259;6958173;7799829;102472333;0;0;cp;1;ToyBox;cat_repeat10.csv
0;141418;199340;34851;56441;724607;0;0;du;2;GNU;cat_repeat10.csv
0;107238;150879;25452;42423;496154;0;0;base64;2;BusyBox;cat_repeat10.csv
0;842039;1123471;172546;298456;3525077;0;0;cut;2;BusyBox;cat_repeat10.csv
0;62256;83862;14221;24706;281432;0;0;touch;1;GNU;cat_repeat10.csv
0;63598;90088;14466;24441;307190;0;0;dirname;2;ToyBox;cat_repeat10.csv
0;67993;101257;17212;26621;341186;0;0;md5sum;1;ToyBox;cat_repeat10.csv
0;62073;85815;14221;24444;292113;0;1;false;1;BusyBox;cat_repeat10.csv
0;63050;95642;14953;24638;305114;0;0;link;2;ToyBox;cat_repeat10.csv
0;62927;89538;14832;24267;305358;0;0;head;1;GNU;cat_repeat10.csv
0;62988;85144;14099;24606;305236;0;1;false;2;GNU;cat_repeat10.csv
0;63110;92529;15076;24593;290160;0;0;mkdir;1;ToyBox;cat_repeat10.csv
0;19400158;25860774;4165761;7275912;84583829;0;0;wc;2;BusyBox;cat_repeat10.csv
0;62622;93750;16114;24656;289916;0;0;mv;2;ToyBox;cat_repeat10.csv
0;224487;313109;53527;92165;1061276;0;0;ls;2;BusyBox;cat_repeat10.csv
0;62805;84900;14221;24399;283935;0;1;false;2;BusyBox;cat_repeat10.csv
0;62134;84533;14161;24624;276611;0;0;basename;2;GNU;cat_repeat10.csv
0;63782;92529;15075;24707;315673;0;0;head;1;ToyBox;cat_repeat10.csv
0;71777;92651;14648;25374;298095;0;0;mkdir;2;ToyBox;cat_repeat10.csv
0;70007;95703;14953;24698;286315;0;0;chmod;1;GNU;cat_repeat10.csv
0;64209;95825;16662;25016;303955;0;0;factor;2;ToyBox;cat_repeat10.csv
0;95947;130981;21850;38264;504393;2991;1;expand;2;ToyBox;cat_repeat10.csv
0;62134;89050;14465;24424;306579;0;0;dirname;1;ToyBox;cat_repeat10.csv
0;62927;94421;15503;24298;291991;0;0;touch;1;BusyBox;cat_repeat10.csv
0;108251554;141386845;21054328;37595497;443271875;0;0;wc;1;GNU;cat_repeat10.csv
0;1512264;2013117;320129;548047;7061750;0;0;expand;1;GNU;cat_repeat10.csv
0;291381;410338;70129;117223;1463314;0;0;ls;2;GNU;cat_repeat10.csv
0;306549264;425322337;75226370;135048553;1487163368;4456;0;cat;2;ToyBox;cat_repeat10.csv
0;67827585;92297676;21394903;26078369;312524225;0;0;sort;1;BusyBox;cat_repeat10.csv
0;63476;93506;16052;24811;315918;0;0;id;1;ToyBox;cat_repeat10.csv
0;11036593;14624535;2377130;4045315;51685841;0;0;comm;2;GNU;cat_repeat10.csv
0;63598;85327;14282;24741;311584;0;0;logname;1;GNU;cat_repeat10.csv
0;137024;191589;34363;54823;637266;0;0;ls;1;BusyBox;cat_repeat10.csv
0;57984;88440;13794;23136;293151;0;0;du;1;ToyBox;cat_repeat10.csv
0;66711;94787;16053;26354;313964;0;0;base64;1;GNU;cat_repeat10.csv
0;64392;88257;14893;25393;292602;0;0;md5sum;1;BusyBox;cat_repeat10.csv
0;62012;84472;14221;24504;318603;0;0;date;2;GNU;cat_repeat10.csv
0;424010;574949;90270;150560;1844844;0;0;cut;2;GNU;cat_repeat10.csv
0;61768;85082;14282;24288;277526;0;0;id;1;BusyBox;cat_repeat10.csv
0;62927;95215;16052;24713;291564;0;0;basename;2;ToyBox;cat_repeat10.csv
0;72388;107483;16113;24542;294249;0;0;true;1;BusyBox;cat_repeat10.csv
0;62134;88501;14709;24410;279663;0;0;true;2;GNU;cat_repeat10.csv
0;64331;85082;14282;24397;288452;0;0;basename;2;BusyBox;cat_repeat10.csv
0;62256;84595;14221;24517;278259;0;0;head;2;BusyBox;cat_repeat10.csv
0;62927;87585;14526;24654;279296;0;0;mv;1;ToyBox;cat_repeat10.csv
0;63354;95031;16052;24566;288146;0;0;mv;1;BusyBox;cat_repeat10.csv
0;62560;85693;14221;24344;277160;0;0;ln;1;BusyBox;cat_repeat10.csv
0;62683;91796;15076;24827;316894;0;0;factor;1;ToyBox;cat_repeat10.csv
0;63354;88928;14466;24718;319762;0;0;date;1;ToyBox;cat_repeat10.csv
0;62683;89477;14771;24356;288329;0;0;date;2;BusyBox;cat_repeat10.csv
0;76294;102722;15015;25574;293884;0;0;true;1;GNU;cat_repeat10.csv
0;19443615;25923334;4175770;7283396;84801602;0;0;wc;1;BusyBox;cat_repeat10.csv
0;2234858;3110709;548216;969843;11775421;0;0;cut;1;ToyBox;cat_repeat10.csv
0;64758;88439;15015;25521;316772;0;0;md5sum;1;GNU;cat_repeat10.csv
0;62988;94605;16113;24638;297119;0;0;chmod;1;ToyBox;cat_repeat10.csv
0;62500;88135;14770;24356;293761;0;0;head;1;BusyBox;cat_repeat10.csv
0;62439;94055;16174;24544;291748;0;0;mkdir;2;BusyBox;cat_repeat10.csv
0;62378;94055;16052;24631;320006;0;0;link;1;ToyBox;cat_repeat10.csv
0;71655;102356;16724;25459;330260;0;0;logname;2;ToyBox;cat_repeat10.csv
0;62866;87829;14953;24994;318969;0;0;mkdir;2;GNU;cat_repeat10.csv
0;593871;822691;149414;237191;2742242;0;0;chmod;2;ToyBox;cat_repeat10.csv
0;62134;84960;14160;24239;276001;0;0;dirname;1;BusyBox;cat_repeat10.csv
0;62988;89112;14404;24294;278442;0;0;mv;2;BusyBox;cat_repeat10.csv
0;145508;208252;36499;58033;731748;0;0;du;2;ToyBox;cat_repeat10.csv
0;109652735;149013108;25528316;44467417;508082195;1587;0;md5sum;2;ToyBox;cat_repeat10.csv
0;62561;88501;14221;24435;301147;0;0;ln;2;GNU;cat_repeat10.csv
0;63354;88867;14831;24826;320617;0;0;factor;1;GNU;cat_repeat10.csv
0;62378;87707;14771;24651;290282;0;0;factor;1;BusyBox;cat_repeat10.csv
0;62744;87280;14832;24917;317810;0;0;mv;1;GNU;cat_repeat10.csv
0;27459830;36315764;5650254;9932773;116754095;0;0;wc;1;ToyBox;cat_repeat10.csv
0;195007;274841;45227;78318;900571;0;0;base64;1;ToyBox;cat_repeat10.csv
0;62500;84473;14283;24649;288085;0;0;logname;1;BusyBox;cat_repeat10.csv
0;61767;88806;14709;24336;287902;0;0;dirname;2;BusyBox;cat_repeat10.csv
0;61828;85510;14160;24296;290771;0;0;basename;1;BusyBox;cat_repeat10.csv
0;92695991;128545814;30028976;38787569;453916562;1831;0;sort;2;ToyBox;cat_repeat10.csv
0;471556;672728;119995;204774;2508111;0;0;ls;1;ToyBox;cat_repeat10.csv
0;514891;701109;112610;191298;2471979;0;0;cut;1;GNU;cat_repeat10.csv
0;103088;126526;14283;24304;325622;0;0;id;2;BusyBox;cat_repeat10.csv
0;75805;106506;17944;29694;349914;0;0;base64;1;BusyBox;cat_repeat10.csv
0;62439;84472;14221;24448;307006;0;0;dirname;2;GNU;cat_repeat10.csv
0;62622;90148;15015;24766;316161;0;0;mkdir;1;GNU;cat_repeat10.csv
0;8381815;11168489;1762507;3131272;36382109;0;0;cat;1;BusyBox;cat_repeat10.csv
0;455199;625548;111999;175495;2050898;0;0;cat;2;GNU;cat_repeat10.csv
0;62988;91858;15015;24901;295654;0;0;logname;1;ToyBox;cat_repeat10.csv
0;61035;84106;14099;24203;283508;0;0;link;1;BusyBox;cat_repeat10.csv
0;39730611;57671666;12004486;20199596;240106564;0;0;md5sum;2;GNU;cat_repeat10.csv
0;63172;88744;14831;24651;313354;0;0;ln;1;GNU;cat_repeat10.csv
0;62316;84594;14282;24556;317321;0;0;head;2;GNU;cat_repeat10.csv
0;62256;93078;15991;24567;323242;0;0;date;2;ToyBox;cat_repeat10.csv
0;80505;110778;18189;35131;418456;0;0;base64;2;GNU;cat_repeat10.csv
0;62500;88684;14282;24421;305908;0;0;echo;1;GNU;cat_repeat10.csv
0;94036991;130800995;31242901;39373114;461010782;0;0;sort;1;ToyBox;cat_repeat10.csv
0;22236271;30970441;7022870;7890921;103542520;0;0;cp;1;BusyBox;cat_repeat10.csv
0;61218;87829;14160;24325;305786;0;1;false;1;GNU;cat_repeat10.csv
0;4626697;6326705;1719600;1733060;21328132;0;0;cksum;1;GNU;cat_repeat10.csv
0;66353895;90097182;20596566;25357962;304120193;1404;0;sort;2;BusyBox;cat_repeat10.csv
0;58654;80871;13489;23141;265014;0;0;du;1;BusyBox;cat_repeat10.csv
0;58288;77942;12939;23063;281982;0;0;du;1;GNU;cat_repeat10.csv
0;62561;85571;14160;24454;286010;0;0;date;1;GNU;cat_repeat10.csv
0;66894;92834;15198;25399;342041;0;0;ln;2;ToyBox;cat_repeat10.csv
0;28099354;37272732;5920700;10405471;120903927;0;0;comm;1;BusyBox;cat_repeat10.csv
0;1353634;1797419;271483;476172;5663438;0;0;cut;1;BusyBox;cat_repeat10.csv
0;193664;268248;46325;73688;863157;0;0;base64;2;ToyBox;cat_repeat10.csv
0;57393957;90928845;24906553;24383312;297512544;4699329;0;md5sum;2;BusyBox;cat_repeat4.csv
0;64270;95702;25330;24663;301879;3845;0;ln;1;ToyBox;cat_repeat4.csv
0;13922999;20685921;4980761;4985208;62987265;896970;0;comm;1;GNU;cat_repeat4.csv
0;66040;97717;24902;24595;341002;4578;0;echo;2;GNU;cat_repeat4.csv
0;66772;99853;25513;24992;342529;4272;0;factor;2;GNU;cat_repeat4.csv
0;65124;103637;25208;24713;307494;4760;0;echo;1;ToyBox;cat_repeat4.csv
0;3206352;4787951;1157528;1152739;14605858;221008;0;expand;2;BusyBox;cat_repeat4.csv
0;2152827;3313712;789549;905452;10955965;175354;0;cut;2;ToyBox;cat_repeat4.csv
0;63781;94543;25146;24405;315612;4273;0;touch;2;BusyBox;cat_repeat4.csv
0;65430;96618;24536;24650;315734;4700;0;ln;2;BusyBox;cat_repeat4.csv
0;65674;99853;27160;24563;304443;4944;0;touch;2;ToyBox;cat_repeat4.csv
0;63904;98389;25574;24504;300902;4212;0;echo;1;BusyBox;cat_repeat4.csv
0;140076;211792;55908;54275;693358;7873;0;du;2;BusyBox;cat_repeat4.csv
0;26725578;37796717;13154263;6155743;99502004;1208005;0;sort;2;GNU;cat_repeat4.csv
0;1582516;2316950;537901;550054;7599956;94421;0;expand;2;GNU;cat_repeat4.csv
0;26744255;37791713;13113614;6082274;98800285;1249203;0;sort;1;GNU;cat_repeat4.csv
0;66833;102660;26489;24932;314513;5188;0;factor;2;BusyBox;cat_repeat4.csv
0;118835;175049;47546;45736;622740;8057;0;ls;1;GNU;cat_repeat4.csv
0;65246;97534;25574;24670;312071;5005;0;true;2;ToyBox;cat_repeat4.csv
0;85158656;133720361;35535187;36062219;435820845;6510542;0;cksum;1;ToyBox;cat_repeat4.csv
0;112235125;163221383;36452178;37883023;483246077;7079144;0;wc;2;GNU;cat_repeat4.csv
0;26605035;39650411;9505652;9555698;130382967;1820491;0;comm;2;BusyBox;cat_repeat4.csv
0;126393842;197793011;50825127;53688849;646008051;9788976;0;comm;1;ToyBox;cat_repeat4.csv
0;64270;97046;26428;24486;302062;4883;0;chmod;1;BusyBox;cat_repeat4.csv
0;72449;106629;26794;25372;338378;4455;0;head;2;ToyBox;cat_repeat4.csv
0;67139;102783;26306;25319;341308;5493;0;id;1;GNU;cat_repeat4.csv
0;597410;930662;259826;232783;2926323;44372;0;chmod;2;GNU;cat_repeat4.csv
0;3223502;4768054;1135373;1157524;14616295;198852;0;expand;1;BusyBox;cat_repeat4.csv
0;65856;98755;25757;25064;313598;5493;1;false;1;ToyBox;cat_repeat4.csv
0;67078;100891;25024;24838;345763;4456;0;dirname;1;GNU;cat_repeat4.csv
0;64636;99487;25940;24668;310790;4699;0;basename;1;ToyBox;cat_repeat4.csv
0;74097;103150;26429;26197;347106;5188;0;logname;2;BusyBox;cat_repeat4.csv
0;65429;99792;26429;24635;313842;4516;0;link;2;BusyBox;cat_repeat4.csv
0;64148;98816;25269;24329;301208;4211;0;echo;2;BusyBox;cat_repeat4.csv
0;12475981;19044629;4801562;4890390;65705032;882261;0;comm;2;ToyBox;cat_repeat4.csv
0;65369;100952;26306;24867;320495;4516;0;touch;2;GNU;cat_repeat4.csv
0;472594;710508;188720;176655;2235041;33020;0;cat;1;GNU;cat_repeat4.csv
0;64880;99792;25879;24715;312927;4700;1;false;2;ToyBox;cat_repeat4.csv
0;65551;97839;25329;24757;313537;4517;0;echo;2;ToyBox;cat_repeat4.csv
0;313913564;492436483;127846597;133897927;1610829861;23871948;0;cat;1;ToyBox;cat_repeat4.csv
0;66772;101013;27222;25173;316893;5065;0;mv;2;GNU;cat_repeat4.csv
0;71411;101623;26245;26348;370360;4211;0;id;2;GNU;cat_repeat4.csv
0;64392;99304;25513;24855;311096;4272;0;mkdir;1;BusyBox;cat_repeat4.csv
0;95415222;154306429;42906568;43537461;524014406;8175699;0;cksum;1;BusyBox;cat_repeat4.csv
0;67017;98510;26672;24884;315856;5188;0;true;1;ToyBox;cat_repeat4.csv
0;8719338;12980008;3052665;3139286;39658773;612791;0;cat;2;BusyBox;cat_repeat4.csv
0;75439;119567;32349;28739;361815;5737;0;cksum;2;ToyBox;cat_repeat4.csv
0;66101;101562;26306;24991;339294;4395;0;logname;2;GNU;cat_repeat4.csv
0;66345;99365;27710;26266;332763;4151;0;cksum;2;GNU;cat_repeat4.csv
0;65064;97534;25451;24833;300780;3785;0;date;1;BusyBox;cat_repeat4.csv
0;63476;95215;26001;24535;315246;4394;0;true;2;BusyBox;cat_repeat4.csv
0;42106826;62576011;14795311;15280660;191209410;2729669;0;wc;2;ToyBox;cat_repeat4.csv
0;97778;151672;43701;38360;492919;4944;1;expand;1;ToyBox;cat_repeat4.csv
0;880979;1367062;346007;367161;4463978;65796;0;ls;2;ToyBox;cat_repeat4.csv
0;65674;100769;27771;25038;314208;5066;0;touch;1;ToyBox;cat_repeat4.csv
0;23382630;36905850;11415376;8168069;118785035;1589962;0;cp;1;GNU;cat_repeat4.csv
0;65856;99426;25818;24818;313598;4150;0;basename;1;GNU;cat_repeat4.csv
0;73669;113159;29175;29243;359375;4150;0;cksum;2;BusyBox;cat_repeat4.csv
0;64208;98450;26428;24784;327025;3845;0;link;2;GNU;cat_repeat4.csv
0;65491;102967;27161;24992;315673;5065;0;id;2;ToyBox;cat_repeat4.csv
0;65613;95031;25085;24918;340515;3906;0;link;1;GNU;cat_repeat4.csv
0;788267;1207761;326659;304129;3843496;62072;0;chmod;2;BusyBox;cat_repeat4.csv
0;32727578;57957737;20118174;16920315;220925338;3239311;0;cp;1;ToyBox;cat_repeat4.csv
0;166504;243530;63293;57318;793760;12023;0;du;2;GNU;cat_repeat4.csv
0;109924;173156;45715;42758;527952;6287;0;base64;2;BusyBox;cat_repeat4.csv
0;861936;1246213;280028;299157;3764517;47851;0;cut;2;BusyBox;cat_repeat4.csv
0;64453;100403;27344;24703;321227;4639;0;touch;1;GNU;cat_repeat4.csv
0;66589;100708;25879;24967;311279;4211;0;dirname;2;ToyBox;cat_repeat4.csv
0;71289;107361;26977;27205;350219;4761;0;md5sum;1;ToyBox;cat_repeat4.csv
0;65308;101318;26245;24882;313842;4028;1;false;1;BusyBox;cat_repeat4.csv
0;65308;99426;26245;24673;311461;4395;0;link;2;ToyBox;cat_repeat4.csv
0;64758;95031;24292;24768;338684;4517;0;head;1;GNU;cat_repeat4.csv
0;65308;96374;24963;24730;341368;4394;1;false;2;GNU;cat_repeat4.csv
0;65247;99487;26367;24941;311767;4516;0;mkdir;1;ToyBox;cat_repeat4.csv
0;20299509;29884628;6967694;7322120;91547373;1108579;0;wc;2;BusyBox;cat_repeat4.csv
0;65613;99426;26429;24994;314391;4395;0;mv;2;ToyBox;cat_repeat4.csv
0;235290;356994;90881;89463;1110410;14344;0;ls;2;BusyBox;cat_repeat4.csv
0;66528;101258;26001;24892;313720;4211;1;false;2;BusyBox;cat_repeat4.csv
0;66162;100769;26367;24811;314818;3967;0;basename;2;GNU;cat_repeat4.csv
0;65247;99670;26612;24786;315002;4333;0;head;1;ToyBox;cat_repeat4.csv
0;65246;99182;25756;25130;311584;4944;0;mkdir;2;ToyBox;cat_repeat4.csv
0;64880;99731;27649;24847;312255;4395;0;chmod;1;GNU;cat_repeat4.csv
0;67505;101441;26611;25366;325194;4577;0;factor;2;ToyBox;cat_repeat4.csv
0;101807;145080;36865;38379;512145;11169;1;expand;2;ToyBox;cat_repeat4.csv
0;65185;98144;25757;24891;312194;4028;0;dirname;1;ToyBox;cat_repeat4.csv
0;64636;95642;25452;24751;315673;4028;0;touch;1;BusyBox;cat_repeat4.csv
0;111686115;162248059;35901458;37822832;481096425;7030011;0;wc;1;GNU;cat_repeat4.csv
0;1597774;2344111;545287;550663;7613994;97900;0;expand;1;GNU;cat_repeat4.csv
0;305114;460265;114319;117913;1587337;21057;0;ls;2;GNU;cat_repeat4.csv
0;317408489;498463201;129322057;135302818;1626037586;24909665;0;cat;2;ToyBox;cat_repeat4.csv
0;71173035;108978359;33555273;26179987;340315779;4681567;0;sort;1;BusyBox;cat_repeat4.csv
0;66040;100159;26611;24908;311828;4272;0;id;1;ToyBox;cat_repeat4.csv
0;11560761;17251177;4252125;4061755;56357644;823118;0;comm;2;GNU;cat_repeat4.csv
0;66101;99670;26001;24973;336120;4639;0;logname;1;GNU;cat_repeat4.csv
0;145812;215148;61218;55540;704588;10498;0;ls;1;BusyBox;cat_repeat4.csv
0;60913;92407;24292;23184;301879;2564;0;du;1;ToyBox;cat_repeat4.csv
0;70496;106384;27282;26527;324218;5005;0;base64;1;GNU;cat_repeat4.csv
0;67505;102905;27221;25734;327941;4577;0;md5sum;1;BusyBox;cat_repeat4.csv
0;65003;100159;25696;24760;343139;4211;0;date;2;GNU;cat_repeat4.csv
0;454772;661070;153991;151585;2131525;26245;0;cut;2;GNU;cat_repeat4.csv
0;66589;102112;25635;24738;312621;3601;0;id;1;BusyBox;cat_repeat4.csv
0;64819;95336;25024;24810;300536;3723;0;basename;2;ToyBox;cat_repeat4.csv
0;63843;95154;25085;24490;306151;3967;0;true;1;BusyBox;cat_repeat4.csv
0;63659;100890;27527;24453;319030;4639;0;true;2;GNU;cat_repeat4.csv
0;63965;96924;25878;24525;303710;5005;0;basename;2;BusyBox;cat_repeat4.csv
0;65063;95642;24902;24623;300841;3296;0;head;2;BusyBox;cat_repeat4.csv
0;74951;114196;28687;24764;315796;5188;0;mv;1;ToyBox;cat_repeat4.csv
0;64697;99365;26184;24732;312438;4028;0;mv;1;BusyBox;cat_repeat4.csv
0;66833;100525;26611;24720;300109;4883;0;ln;1;BusyBox;cat_repeat4.csv
0;65490;99304;26367;25009;315124;4638;0;factor;1;ToyBox;cat_repeat4.csv
0;66284;100646;26733;24847;312377;4761;0;date;1;ToyBox;cat_repeat4.csv
0;64880;98571;26062;24612;300475;4090;0;date;2;BusyBox;cat_repeat4.csv
0;64575;96435;26245;24451;305602;4577;0;true;1;GNU;cat_repeat4.csv
0;20134897;29959030;7252057;7334597;91926583;1172238;0;wc;1;BusyBox;cat_repeat4.csv
0;2331781;3631705;944273;972864;11827973;177246;0;cut;1;ToyBox;cat_repeat4.csv
0;68237;99854;25757;25759;333007;4761;0;md5sum;1;GNU;cat_repeat4.csv
0;66467;95642;25330;24725;316955;4333;0;chmod;1;ToyBox;cat_repeat4.csv
0;65857;101257;26306;24866;319458;3906;0;head;1;BusyBox;cat_repeat4.csv
